product,type,quantity,selling_price,cost_price,shipping,fees,date,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Bluetooth Speaker,purchase,58.0,0.0,3228.0,52.0,0.0,06-12-2023,,,,
Ethernet Adapter,sale,2.0,4444.4821940595075,3318.0,41.0,88.88964388119015,07-02-2023,,,,
Noise Cancelling Headphones,purchase,13.0,0.0,2324.0,11.0,0.0,04-03-2023,,,,
Bluetooth Speaker,sale,4.0,4807.844299768841,3740.0,25.0,96.15688599537681,25-07-2023,,,,
Ethernet Adapter,purchase,28.0,0.0,4115.0,57.0,0.0,01-05-2023,,,,
Noise Cancelling Headphones,sale,3.0,1536.267193583599,1246.0,23.0,30.72534387167198,14-05-2023,,,,
Laptop Stand,sale,4.0,6275.284418261442,4254.0,30.0,125.50568836522883,02-07-2023,,,,
Webcam,purchase,43.0,0.0,3059.0,120.0,0.0,04-02-2023,,,,
Webcam,sale,1.0,5347.189934418664,3198.0,16.0,106.94379868837328,28-04-2023,,,,
Laptop Stand,sale,2.0,1812.7247778729434,1361.0,30.0,36.25449555745887,08-09-2023,,,,
Laptop Stand,sale,4.0,4247.042393806346,3148.0,45.0,84.94084787612692,06-07-2023,,,,
Mechanical Keyboard,sale,2.0,1891.089205304032,1130.0,46.0,37.82178410608064,18-05-2023,,,,
Gaming Monitor,sale,1.0,4446.563755067988,3584.0,34.0,88.93127510135976,12-01-2023,,,,
Laptop Stand,sale,1.0,7262.496410199653,4130.0,10.0,145.24992820399305,16-09-2023,,,,
Laptop Stand,purchase,36.0,0.0,4352.0,86.0,0.0,18-01-2023,,,,
Wireless Mouse,purchase,55.0,0.0,1210.0,16.0,0.0,27-07-2023,,,,
Wireless Mouse,purchase,36.0,0.0,3963.0,84.0,0.0,08-03-2023,,,,
Bluetooth Speaker,sale,2.0,2160.2583533195143,1526.0,48.0,43.20516706639029,01-10-2023,,,,
Laptop Stand,purchase,45.0,0.0,4213.0,95.0,0.0,31-07-2023,,,,
Laptop Stand,sale,3.0,4372.7006060722515,3009.0,9.0,87.45401212144503,02-05-2023,,,,
Mechanical Keyboard,sale,1.0,4821.152904595958,3361.0,48.0,96.42305809191916,08-01-2023,,,,
Wireless Mouse,sale,1.0,5455.4054505886315,3597.0,15.0,109.10810901177263,29-08-2023,,,,
Gaming Monitor,sale,2.0,5186.025742668539,3722.0,5.0,103.72051485337079,04-06-2023,,,,
External SSD,sale,4.0,1606.769491778134,1095.0,16.0,32.13538983556268,12-04-2023,,,,
Webcam,purchase,7.0,0.0,3988.0,57.0,0.0,09-11-2023,,,,
USB-C Hub,sale,1.0,6015.5481523987055,4790.0,24.0,120.31096304797411,16-01-2023,,,,
USB-C Hub,purchase,69.0,0.0,1513.0,38.0,0.0,27-05-2023,,,,
Laptop Stand,sale,4.0,5599.585053595733,3196.0,26.0,111.99170107191468,28-04-2023,,,,
Ethernet Adapter,sale,2.0,679.9758060791947,524.0,36.0,13.599516121583894,10-02-2023,,,,
Ethernet Adapter,sale,2.0,5164.779720591328,3822.0,14.0,103.29559441182657,29-05-2023,,,,
Bluetooth Speaker,sale,2.0,1542.362393012506,903.0,25.0,30.847247860250118,09-03-2023,,,,
Mechanical Keyboard,sale,4.0,8196.27030879218,4583.0,14.0,163.9254061758436,30-11-2023,,,,
Noise Cancelling Headphones,sale,1.0,5137.481882988207,2869.0,48.0,102.74963765976415,02-06-2023,,,,
Mechanical Keyboard,sale,2.0,4575.5422290242805,2867.0,13.0,91.51084458048561,15-07-2023,,,,
Ethernet Adapter,purchase,32.0,0.0,1137.0,84.0,0.0,10-08-2023,,,,
Gaming Monitor,sale,4.0,7803.104897932008,4723.0,23.0,156.06209795864015,14-01-2023,,,,
Mechanical Keyboard,sale,1.0,4716.966073524626,2669.0,39.0,94.33932147049252,19-10-2023,,,,
Webcam,sale,1.0,3556.2888510558705,2462.0,48.0,71.12577702111741,14-08-2023,,,,
Laptop Stand,sale,1.0,2361.030174126771,1948.0,25.0,47.22060348253542,07-02-2023,,,,
Laptop Stand,sale,2.0,2830.812634691235,1922.0,17.0,56.6162526938247,09-05-2023,,,,
Ethernet Adapter,sale,4.0,2363.355617687734,1905.0,28.0,47.26711235375468,25-05-2023,,,,
Laptop Stand,purchase,94.0,0.0,3624.0,126.0,0.0,09-12-2023,,,,
USB-C Hub,sale,3.0,2663.025085059818,1568.0,48.0,53.26050170119636,07-02-2023,,,,
Wireless Mouse,sale,1.0,2905.252570271057,2078.0,37.0,58.105051405421136,10-06-2023,,,,
Wireless Mouse,purchase,7.0,0.0,3535.0,122.0,0.0,31-12-2023,,,,
USB-C Hub,purchase,33.0,0.0,1732.0,25.0,0.0,12-03-2023,,,,
Bluetooth Speaker,purchase,46.0,0.0,1241.0,127.0,0.0,19-11-2023,,,,
Mechanical Keyboard,sale,3.0,4752.547229619582,3550.0,30.0,95.05094459239164,20-12-2023,,,,
External SSD,sale,4.0,3246.992162976876,2111.0,19.0,64.93984325953753,06-11-2023,,,,
Gaming Monitor,purchase,52.0,0.0,3320.0,109.0,0.0,16-07-2023,,,,
Bluetooth Speaker,sale,1.0,4203.940636257893,3417.0,14.0,84.07881272515786,01-07-2023,,,,
Bluetooth Speaker,sale,3.0,1041.2283829364283,596.0,43.0,20.824567658728565,23-10-2023,,,,
Gaming Monitor,sale,2.0,795.8750097078533,534.0,12.0,15.917500194157068,23-08-2023,,,,
Bluetooth Speaker,purchase,91.0,0.0,1017.0,124.0,0.0,10-12-2023,,,,
Bluetooth Speaker,purchase,35.0,0.0,3090.0,61.0,0.0,08-01-2023,,,,
USB-C Hub,sale,1.0,1221.7620851209656,1016.0,6.0,24.43524170241931,25-07-2023,,,,
Bluetooth Speaker,purchase,77.0,0.0,1613.0,47.0,0.0,26-03-2023,,,,
Gaming Monitor,sale,2.0,7229.515529483884,4430.0,23.0,144.5903105896777,05-02-2023,,,,
Bluetooth Speaker,sale,4.0,5875.439743984325,3396.0,14.0,117.5087948796865,18-02-2023,,,,
Wireless Mouse,sale,2.0,1266.6585998489627,953.0,35.0,25.333171996979253,09-03-2023,,,,
Gaming Monitor,sale,1.0,2402.383932617921,1695.0,12.0,48.04767865235842,02-03-2023,,,,
USB-C Hub,sale,3.0,3243.133230787898,2360.0,47.0,64.86266461575796,07-01-2023,,,,
USB-C Hub,sale,3.0,6399.317740669162,4006.0,38.0,127.98635481338324,22-05-2023,,,,
Ethernet Adapter,sale,3.0,1707.4141281978775,982.0,43.0,34.14828256395755,29-09-2023,,,,
Noise Cancelling Headphones,sale,4.0,7859.231074701077,4632.0,30.0,157.18462149402154,11-10-2023,,,,
Gaming Monitor,purchase,57.0,0.0,2651.0,121.0,0.0,12-10-2023,,,,
Bluetooth Speaker,sale,2.0,2993.13238190775,2183.0,19.0,59.862647638155,14-04-2023,,,,
Gaming Monitor,sale,3.0,5657.294227086659,3772.0,28.0,113.14588454173318,28-06-2023,,,,
Bluetooth Speaker,sale,4.0,4092.0623707362433,3358.0,28.0,81.84124741472486,15-10-2023,,,,
Laptop Stand,sale,1.0,7066.707293623923,4602.0,14.0,141.33414587247847,09-03-2023,,,,
Ethernet Adapter,sale,4.0,4473.467383201439,2851.0,34.0,89.46934766402877,03-01-2023,,,,
Gaming Monitor,sale,3.0,8038.9647511978055,4866.0,10.0,160.7792950239561,15-01-2023,,,,
USB-C Hub,purchase,50.0,0.0,4680.0,69.0,0.0,05-09-2023,,,,
Bluetooth Speaker,sale,4.0,5850.633098677649,3893.0,39.0,117.012661973553,08-05-2023,,,,
Laptop Stand,sale,4.0,4183.476286446337,2392.0,33.0,83.66952572892674,13-06-2023,,,,
External SSD,sale,1.0,2229.482848626944,1362.0,16.0,44.589656972538876,20-04-2023,,,,
Laptop Stand,sale,1.0,3044.1383902771445,2281.0,41.0,60.88276780554289,24-10-2023,,,,
Laptop Stand,sale,4.0,6481.512118576433,3929.0,12.0,129.63024237152865,12-08-2023,,,,
Bluetooth Speaker,sale,4.0,1431.017782496402,801.0,20.0,28.620355649928044,10-03-2023,,,,
Mechanical Keyboard,purchase,48.0,0.0,3827.0,135.0,0.0,10-03-2023,,,,
Bluetooth Speaker,purchase,6.0,0.0,4060.0,25.0,0.0,19-04-2023,,,,
External SSD,sale,1.0,1392.1635115308436,1023.0,27.0,27.843270230616874,20-05-2023,,,,
Gaming Monitor,sale,4.0,4465.1767779072425,3191.0,7.0,89.30353555814484,06-10-2023,,,,
Noise Cancelling Headphones,sale,2.0,7817.158456374226,4727.0,20.0,156.34316912748452,12-05-2023,,,,
Wireless Mouse,purchase,7.0,0.0,1560.0,99.0,0.0,16-04-2023,,,,
Mechanical Keyboard,sale,4.0,3863.6341532049382,2702.0,35.0,77.27268306409877,09-07-2023,,,,
Gaming Monitor,purchase,13.0,0.0,665.0,71.0,0.0,25-10-2023,,,,
Wireless Mouse,sale,1.0,2719.529041225873,1612.0,38.0,54.39058082451746,01-12-2023,,,,
Noise Cancelling Headphones,sale,1.0,2604.2395080155225,1631.0,6.0,52.08479016031045,02-02-2023,,,,
Laptop Stand,sale,1.0,5111.898782185199,4003.0,12.0,102.23797564370398,01-10-2023,,,,
Noise Cancelling Headphones,purchase,32.0,0.0,2605.0,80.0,0.0,08-05-2023,,,,
Mechanical Keyboard,sale,1.0,1407.0971953296005,892.0,8.0,28.14194390659201,18-12-2023,,,,
Noise Cancelling Headphones,purchase,17.0,0.0,630.0,95.0,0.0,01-06-2023,,,,
Ethernet Adapter,sale,2.0,3132.528815580951,2377.0,14.0,62.65057631161902,13-09-2023,,,,
External SSD,purchase,4.0,0.0,2727.0,87.0,0.0,02-02-2023,,,,
External SSD,sale,4.0,4916.404310177801,3684.0,32.0,98.32808620355601,20-01-2023,,,,
Bluetooth Speaker,purchase,47.0,0.0,2343.0,64.0,0.0,22-08-2023,,,,
Mechanical Keyboard,sale,3.0,4835.110594878641,3813.0,40.0,96.70221189757282,31-12-2023,,,,
USB-C Hub,purchase,62.0,0.0,666.0,143.0,0.0,01-11-2023,,,,
Ethernet Adapter,sale,2.0,2723.2611140461127,2205.0,21.0,54.465222280922255,11-11-2023,,,,
Gaming Monitor,purchase,49.0,0.0,3347.0,142.0,0.0,11-02-2023,,,,
External SSD,purchase,85.0,0.0,3176.0,77.0,0.0,06-09-2023,,,,
Wireless Mouse,sale,3.0,4766.751457503886,2883.0,8.0,95.33502915007772,15-10-2023,,,,
Mechanical Keyboard,sale,1.0,2085.5759853818254,1487.0,35.0,41.711519707636505,02-09-2023,,,,
Gaming Monitor,purchase,41.0,0.0,4203.0,89.0,0.0,24-07-2023,,,,
Laptop Stand,sale,3.0,3070.0397010961387,2452.0,31.0,61.40079402192278,05-06-2023,,,,
Wireless Mouse,purchase,12.0,0.0,3927.0,53.0,0.0,13-10-2023,,,,
Laptop Stand,sale,2.0,7905.721377845606,4943.0,10.0,158.11442755691212,19-03-2023,,,,
Wireless Mouse,sale,1.0,956.8946389063786,777.0,27.0,19.137892778127572,22-01-2023,,,,
Laptop Stand,purchase,30.0,0.0,4025.0,104.0,0.0,21-02-2023,,,,
Gaming Monitor,sale,3.0,5121.693859631113,2857.0,29.0,102.43387719262226,12-10-2023,,,,
Bluetooth Speaker,purchase,36.0,0.0,537.0,42.0,0.0,10-06-2023,,,,
Noise Cancelling Headphones,sale,4.0,6537.093138881128,4986.0,49.0,130.74186277762254,31-08-2023,,,,
Wireless Mouse,sale,2.0,2632.130019082971,1814.0,14.0,52.64260038165942,24-07-2023,,,,
Gaming Monitor,purchase,68.0,0.0,542.0,74.0,0.0,07-07-2023,,,,
Gaming Monitor,sale,3.0,1000.5106224464773,812.0,45.0,20.010212448929547,30-04-2023,,,,
External SSD,sale,4.0,5196.543401053452,3183.0,17.0,103.93086802106905,20-07-2023,,,,
Mechanical Keyboard,sale,4.0,5491.149624693018,4290.0,49.0,109.82299249386037,23-11-2023,,,,
Wireless Mouse,sale,1.0,6788.488298701657,4810.0,28.0,135.76976597403313,21-01-2023,,,,
Laptop Stand,sale,2.0,6456.8959534195865,3592.0,41.0,129.13791906839174,20-12-2023,,,,
Wireless Mouse,sale,3.0,898.1139318693743,505.0,34.0,17.962278637387485,29-08-2023,,,,
Mechanical Keyboard,sale,3.0,6388.915307987986,3995.0,41.0,127.77830615975972,21-12-2023,,,,
External SSD,sale,2.0,3403.8788140196093,1950.0,42.0,68.0775762803922,27-05-2023,,,,
USB-C Hub,sale,2.0,3629.106290360599,2140.0,40.0,72.58212580721198,16-02-2023,,,,
Bluetooth Speaker,purchase,99.0,0.0,2192.0,149.0,0.0,29-06-2023,,,,
Laptop Stand,sale,2.0,3402.3007271988054,2242.0,17.0,68.04601454397611,16-02-2023,,,,
Laptop Stand,purchase,47.0,0.0,1023.0,130.0,0.0,24-03-2023,,,,
Laptop Stand,sale,3.0,938.7946811837174,642.0,35.0,18.77589362367435,07-03-2023,,,,
Ethernet Adapter,purchase,19.0,0.0,2412.0,103.0,0.0,13-08-2023,,,,
Ethernet Adapter,sale,3.0,5592.476894086651,3400.0,37.0,111.84953788173301,01-03-2023,,,,
Ethernet Adapter,sale,1.0,5569.2795048953,3362.0,45.0,111.385590097906,27-02-2023,,,,
Laptop Stand,sale,1.0,4929.838058149182,2796.0,38.0,98.59676116298364,29-12-2023,,,,
Noise Cancelling Headphones,sale,1.0,5413.326213071499,3032.0,38.0,108.26652426142999,26-04-2023,,,,
Gaming Monitor,purchase,3.0,0.0,4157.0,58.0,0.0,26-04-2023,,,,
Laptop Stand,sale,4.0,3010.614144681844,2122.0,47.0,60.21228289363688,17-11-2023,,,,
Noise Cancelling Headphones,sale,3.0,4360.068352772388,3347.0,40.0,87.20136705544776,01-10-2023,,,,
Laptop Stand,sale,2.0,2306.9476772790968,1524.0,26.0,46.138953545581934,26-05-2023,,,,
Gaming Monitor,sale,1.0,6771.980621001623,3775.0,42.0,135.43961242003246,05-10-2023,,,,
Webcam,sale,3.0,3133.8193177519884,1840.0,29.0,62.67638635503977,13-02-2023,,,,
Gaming Monitor,sale,3.0,2249.1932845411866,1548.0,5.0,44.983865690823734,12-01-2023,,,,
Noise Cancelling Headphones,sale,1.0,5399.446619186107,3926.0,12.0,107.98893238372213,28-06-2023,,,,
Noise Cancelling Headphones,sale,4.0,1252.763924328487,857.0,23.0,25.05527848656974,25-10-2023,,,,
Bluetooth Speaker,sale,3.0,3191.7561999875534,2304.0,43.0,63.83512399975107,12-02-2023,,,,
External SSD,sale,1.0,6517.056638931579,3823.0,27.0,130.3411327786316,09-12-2023,,,,
Ethernet Adapter,sale,2.0,7425.252996601185,4835.0,11.0,148.5050599320237,29-04-2023,,,,
Ethernet Adapter,sale,4.0,3079.884523856826,2065.0,34.0,61.597690477136524,16-05-2023,,,,
Webcam,sale,4.0,2318.057183182507,1315.0,29.0,46.36114366365014,11-09-2023,,,,
Mechanical Keyboard,sale,4.0,5193.630646336911,3559.0,13.0,103.87261292673823,04-10-2023,,,,
Wireless Mouse,sale,1.0,940.1378662983522,757.0,41.0,18.802757325967043,05-06-2023,,,,
Ethernet Adapter,sale,1.0,5489.878188687269,3852.0,46.0,109.7975637737454,30-03-2023,,,,
Noise Cancelling Headphones,sale,3.0,4358.888666549694,2728.0,22.0,87.17777333099387,06-07-2023,,,,
Noise Cancelling Headphones,sale,2.0,6159.149518400411,3447.0,32.0,123.18299036800822,22-08-2023,,,,
USB-C Hub,purchase,76.0,0.0,4400.0,38.0,0.0,03-11-2023,,,,
External SSD,sale,1.0,2630.708837983216,1802.0,39.0,52.614176759664325,26-04-2023,,,,
Laptop Stand,purchase,56.0,0.0,1218.0,66.0,0.0,23-09-2023,,,,
Webcam,purchase,21.0,0.0,1594.0,118.0,0.0,02-11-2023,,,,
Gaming Monitor,purchase,97.0,0.0,1716.0,47.0,0.0,29-12-2023,,,,
Wireless Mouse,sale,3.0,5029.016918420624,2990.0,49.0,100.58033836841248,14-03-2023,,,,
Ethernet Adapter,purchase,59.0,0.0,685.0,57.0,0.0,30-05-2023,,,,
Wireless Mouse,purchase,38.0,0.0,1314.0,76.0,0.0,11-07-2023,,,,
Wireless Mouse,sale,3.0,4425.485815160123,2911.0,34.0,88.50971630320247,02-05-2023,,,,
External SSD,sale,4.0,2356.4543520087777,1594.0,29.0,47.129087040175556,27-02-2023,,,,
Wireless Mouse,purchase,59.0,0.0,3000.0,140.0,0.0,26-02-2023,,,,
Laptop Stand,purchase,79.0,0.0,3809.0,45.0,0.0,13-02-2023,,,,
Gaming Monitor,purchase,48.0,0.0,4743.0,121.0,0.0,08-11-2023,,,,
Webcam,sale,1.0,6475.447885059811,4036.0,49.0,129.5089577011962,28-12-2023,,,,
Laptop Stand,sale,1.0,788.9554455405691,655.0,10.0,15.779108910811383,24-01-2023,,,,
Noise Cancelling Headphones,sale,3.0,6048.319796898021,4292.0,15.0,120.96639593796043,28-12-2023,,,,
Ethernet Adapter,purchase,95.0,0.0,4806.0,78.0,0.0,14-08-2023,,,,
Gaming Monitor,purchase,5.0,0.0,1873.0,106.0,0.0,05-03-2023,,,,
Webcam,purchase,60.0,0.0,1354.0,73.0,0.0,09-05-2023,,,,
Gaming Monitor,sale,2.0,1238.2838695155913,916.0,37.0,24.765677390311826,16-11-2023,,,,
Laptop Stand,sale,2.0,1911.307030509826,1340.0,20.0,38.22614061019652,26-09-2023,,,,
Webcam,sale,1.0,3188.85823521779,2203.0,39.0,63.777164704355805,18-12-2023,,,,
USB-C Hub,sale,4.0,2354.2825504186603,1334.0,43.0,47.085651008373205,20-02-2023,,,,
Bluetooth Speaker,sale,3.0,3473.613024497926,2758.0,16.0,69.47226048995851,15-07-2023,,,,
Bluetooth Speaker,sale,4.0,1760.7561592405782,1030.0,21.0,35.21512318481157,08-09-2023,,,,
Laptop Stand,purchase,87.0,0.0,1566.0,112.0,0.0,17-05-2023,,,,
Bluetooth Speaker,sale,3.0,5132.282621480326,2948.0,18.0,102.64565242960653,04-06-2023,,,,
Gaming Monitor,sale,1.0,6286.4315876998235,4933.0,5.0,125.72863175399647,29-05-2023,,,,
External SSD,sale,3.0,3642.9005948709023,2510.0,40.0,72.85801189741805,13-09-2023,,,,
Laptop Stand,sale,1.0,2220.491078584605,1694.0,48.0,44.4098215716921,28-07-2023,,,,
Noise Cancelling Headphones,sale,4.0,2817.192979657294,2147.0,43.0,56.34385959314588,03-12-2023,,,,
Bluetooth Speaker,purchase,70.0,0.0,3333.0,48.0,0.0,07-04-2023,,,,
Wireless Mouse,sale,2.0,5650.740388716338,3381.0,45.0,113.01480777432677,12-08-2023,,,,
Noise Cancelling Headphones,sale,2.0,6498.610269071839,4281.0,33.0,129.9722053814368,17-01-2023,,,,
Ethernet Adapter,sale,4.0,2609.8188619804187,1665.0,48.0,52.196377239608374,11-05-2023,,,,
Webcam,purchase,36.0,0.0,2278.0,114.0,0.0,20-12-2023,,,,
Mechanical Keyboard,sale,4.0,3571.108531571865,2602.0,47.0,71.42217063143731,20-08-2023,,,,
Mechanical Keyboard,sale,4.0,1177.3553536622467,901.0,40.0,23.547107073244934,19-06-2023,,,,
Gaming Monitor,purchase,96.0,0.0,654.0,50.0,0.0,08-11-2023,,,,
Noise Cancelling Headphones,sale,2.0,5444.626439795725,4407.0,29.0,108.8925287959145,31-08-2023,,,,
Ethernet Adapter,sale,3.0,3883.8871760980437,2843.0,29.0,77.67774352196088,28-11-2023,,,,
Ethernet Adapter,sale,3.0,4399.814152189693,3268.0,26.0,87.99628304379387,26-02-2023,,,,
USB-C Hub,purchase,36.0,0.0,2431.0,30.0,0.0,16-11-2023,,,,
Bluetooth Speaker,purchase,6.0,0.0,3241.0,129.0,0.0,27-02-2023,,,,
USB-C Hub,sale,3.0,2476.3667056577087,1611.0,15.0,49.527334113154176,24-06-2023,,,,
Gaming Monitor,sale,3.0,3136.3523265372646,1764.0,38.0,62.72704653074529,22-09-2023,,,,
Webcam,sale,2.0,4197.210781346445,2625.0,23.0,83.94421562692891,10-07-2023,,,,
Noise Cancelling Headphones,sale,3.0,1679.0377193066129,1068.0,21.0,33.580754386132256,29-09-2023,,,,
Mechanical Keyboard,sale,1.0,1937.4300207023873,1420.0,36.0,38.74860041404775,22-12-2023,,,,
Webcam,sale,4.0,2236.468298547609,1452.0,46.0,44.72936597095218,19-09-2023,,,,
Laptop Stand,sale,1.0,1654.9131596338466,1267.0,35.0,33.09826319267693,30-01-2023,,,,
External SSD,sale,3.0,2831.312233317351,1662.0,37.0,56.62624466634702,12-01-2023,,,,
USB-C Hub,sale,3.0,4398.209377658875,3076.0,35.0,87.96418755317751,01-06-2023,,,,
Bluetooth Speaker,sale,2.0,6169.8883975564995,3630.0,38.0,123.39776795112999,19-05-2023,,,,
Ethernet Adapter,sale,3.0,4072.7825696525224,3123.0,21.0,81.45565139305045,04-10-2023,,,,
Noise Cancelling Headphones,sale,4.0,1847.967554924249,1508.0,27.0,36.95935109848498,20-05-2023,,,,
Laptop Stand,sale,2.0,2667.8595379341627,1540.0,25.0,53.35719075868326,29-09-2023,,,,
Ethernet Adapter,sale,2.0,1726.649541921495,1011.0,27.0,34.5329908384299,26-03-2023,,,,
Wireless Mouse,purchase,81.0,0.0,748.0,92.0,0.0,06-06-2023,,,,
Ethernet Adapter,sale,4.0,853.5378948980037,640.0,27.0,17.070757897960075,13-01-2023,,,,
Bluetooth Speaker,sale,2.0,4417.40137570954,2550.0,34.0,88.3480275141908,23-11-2023,,,,
USB-C Hub,sale,2.0,1014.8879338873983,839.0,17.0,20.297758677747964,12-07-2023,,,,
Gaming Monitor,sale,3.0,1514.1818850016475,1039.0,25.0,30.28363770003295,24-05-2023,,,,
External SSD,sale,1.0,2627.162501053726,1856.0,25.0,52.54325002107452,27-07-2023,,,,
Bluetooth Speaker,sale,1.0,625.0787288868371,503.0,47.0,12.501574577736742,19-11-2023,,,,
Webcam,purchase,72.0,0.0,3114.0,16.0,0.0,11-08-2023,,,,
USB-C Hub,sale,2.0,5044.948949442961,2873.0,33.0,100.89897898885921,21-06-2023,,,,
Webcam,sale,2.0,5524.330224732902,4503.0,37.0,110.48660449465804,31-07-2023,,,,
Gaming Monitor,purchase,55.0,0.0,2779.0,127.0,0.0,13-09-2023,,,,
Noise Cancelling Headphones,sale,2.0,4056.1272126443573,2540.0,17.0,81.12254425288715,04-11-2023,,,,
Ethernet Adapter,sale,3.0,4287.240398238384,2509.0,41.0,85.74480796476767,13-06-2023,,,,
Noise Cancelling Headphones,sale,2.0,1952.964045059432,1216.0,36.0,39.05928090118864,26-02-2023,,,,
Ethernet Adapter,sale,3.0,1130.555890521867,648.0,28.0,22.611117810437342,15-06-2023,,,,
USB-C Hub,sale,1.0,6156.568007488719,4174.0,44.0,123.13136014977438,09-04-2023,,,,
Ethernet Adapter,sale,3.0,5869.8199129755985,3646.0,9.0,117.39639825951197,06-09-2023,,,,
External SSD,sale,2.0,4660.695825257711,2818.0,35.0,93.21391650515422,14-12-2023,,,,
Ethernet Adapter,purchase,80.0,0.0,3100.0,53.0,0.0,18-04-2023,,,,
Laptop Stand,sale,3.0,2950.1427748275673,2099.0,47.0,59.00285549655135,14-06-2023,,,,
USB-C Hub,purchase,10.0,0.0,2171.0,85.0,0.0,27-11-2023,,,,
Bluetooth Speaker,purchase,67.0,0.0,2703.0,50.0,0.0,10-01-2023,,,,
Bluetooth Speaker,sale,4.0,6469.448171652292,4935.0,12.0,129.38896343304586,15-08-2023,,,,
USB-C Hub,purchase,39.0,0.0,3705.0,51.0,0.0,23-06-2023,,,,
Mechanical Keyboard,sale,3.0,3923.447057194613,2473.0,17.0,78.46894114389227,12-11-2023,,,,
Mechanical Keyboard,sale,2.0,6104.7863134370855,3403.0,21.0,122.09572626874171,15-04-2023,,,,
Webcam,sale,2.0,2111.903429669286,1490.0,33.0,42.23806859338573,28-08-2023,,,,
External SSD,sale,3.0,2404.123231373961,1538.0,14.0,48.082464627479226,06-06-2023,,,,
External SSD,sale,2.0,1969.1664253241731,1456.0,33.0,39.383328506483466,06-03-2023,,,,
Mechanical Keyboard,sale,4.0,1902.1431827659533,1186.0,44.0,38.04286365531907,20-05-2023,,,,
Laptop Stand,sale,3.0,7886.600339656408,4909.0,10.0,157.73200679312816,21-10-2023,,,,
Bluetooth Speaker,purchase,7.0,0.0,2323.0,13.0,0.0,15-03-2023,,,,
USB-C Hub,sale,3.0,7803.280528946513,4523.0,13.0,156.06561057893026,22-04-2023,,,,
Laptop Stand,sale,2.0,5980.196002104001,3793.0,44.0,119.60392004208003,17-06-2023,,,,
Webcam,sale,2.0,6618.464964637955,3855.0,38.0,132.3692992927591,11-05-2023,,,,
Noise Cancelling Headphones,sale,4.0,5930.171031268036,4798.0,30.0,118.60342062536073,18-07-2023,,,,
Mechanical Keyboard,sale,1.0,939.1520649198961,583.0,8.0,18.783041298397922,02-09-2023,,,,
Mechanical Keyboard,purchase,26.0,0.0,2096.0,142.0,0.0,02-01-2023,,,,
Wireless Mouse,sale,2.0,6202.108714548116,3921.0,41.0,124.04217429096232,24-06-2023,,,,
Webcam,sale,3.0,7535.386305174751,4322.0,46.0,150.70772610349502,30-03-2023,,,,
Bluetooth Speaker,sale,1.0,4008.913476802208,3085.0,37.0,80.17826953604417,21-10-2023,,,,
Gaming Monitor,purchase,65.0,0.0,1004.0,60.0,0.0,13-11-2023,,,,
Bluetooth Speaker,purchase,57.0,0.0,4583.0,88.0,0.0,01-01-2023,,,,
Wireless Mouse,sale,2.0,4608.187186021051,2834.0,26.0,92.16374372042102,03-10-2023,,,,
USB-C Hub,sale,3.0,4359.974566813644,2592.0,31.0,87.19949133627289,04-02-2023,,,,
Noise Cancelling Headphones,purchase,20.0,0.0,2636.0,92.0,0.0,05-08-2023,,,,
Laptop Stand,sale,3.0,5615.050951419236,4247.0,10.0,112.30101902838473,14-04-2023,,,,
Ethernet Adapter,sale,1.0,2299.6967315444936,1733.0,17.0,45.993934630889875,17-11-2023,,,,
Gaming Monitor,purchase,75.0,0.0,3376.0,107.0,0.0,05-03-2023,,,,
External SSD,sale,4.0,4107.665027135443,2283.0,31.0,82.15330054270886,28-11-2023,,,,
Ethernet Adapter,purchase,90.0,0.0,4236.0,29.0,0.0,25-04-2023,,,,
Gaming Monitor,purchase,27.0,0.0,562.0,103.0,0.0,31-01-2023,,,,
Ethernet Adapter,purchase,31.0,0.0,1625.0,49.0,0.0,06-05-2023,,,,
Gaming Monitor,sale,4.0,8362.08161639353,4938.0,37.0,167.2416323278706,13-06-2023,,,,
Gaming Monitor,sale,3.0,4810.57530370353,3238.0,38.0,96.2115060740706,16-11-2023,,,,
Mechanical Keyboard,sale,2.0,2123.2349934182525,1326.0,34.0,42.46469986836505,31-07-2023,,,,
Laptop Stand,sale,1.0,1911.681685490753,1221.0,13.0,38.23363370981506,29-06-2023,,,,
Laptop Stand,purchase,32.0,0.0,1390.0,31.0,0.0,22-06-2023,,,,
Wireless Mouse,purchase,29.0,0.0,4595.0,55.0,0.0,26-05-2023,,,,
Bluetooth Speaker,sale,1.0,4542.956210457823,3544.0,49.0,90.85912420915645,09-01-2023,,,,
Ethernet Adapter,sale,2.0,3686.360609902369,2066.0,11.0,73.72721219804738,20-12-2023,,,,
Noise Cancelling Headphones,purchase,5.0,0.0,4849.0,124.0,0.0,31-12-2023,,,,
Laptop Stand,sale,1.0,1526.7684469909095,960.0,18.0,30.53536893981819,14-01-2023,,,,
Mechanical Keyboard,sale,3.0,2066.4049214897113,1244.0,7.0,41.32809842979423,19-05-2023,,,,
Laptop Stand,sale,2.0,1663.4386415704798,989.0,34.0,33.2687728314096,26-08-2023,,,,
Webcam,purchase,40.0,0.0,529.0,79.0,0.0,10-11-2023,,,,
Bluetooth Speaker,sale,4.0,7437.275940339801,4550.0,22.0,148.74551880679604,23-06-2023,,,,
